"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewImages/10","reviewImages/11","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value","variantAttributes/3/key","variantAttributes/3/value"
"United States",,"2025-03-20",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","11",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The phone started having battery draining issues right after 2-3 months, Tried troubleshooting and everything but the battery was draining at ultra speed. Returned the product as it was returnable for 365 days. But its been 2 months since then and still not received my refund. Amazon is saying to contact seller, but seller is not responding to the messages either. I barely gathered the money to buy that phone and now I am stuck here do not know what to do , except share my experience with other about the return policy. I wouldn't recommend amazon refurbished as even though they market such a way that if anything happens they would resolve it but in reality they don't. I have been talking with amazon for last 2 months and they alway tell me to either contact seller or wait for 48 hours. My Seller is - Hybrid IT","R3TIZQG7YVC8LH",,,,,,,,,,,,,,"READ RETURN POLICY NOT WORTH TO BUY","https://www.amazon.com/gp/customer-reviews/R3TIZQG7YVC8LH","Reviewed in the United States on March 20, 2025","12411","850",,,"Size: 256GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed Premium","B08PMYLKVF","Size","256GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed Premium"
"United States",,"2025-06-11",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","12",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The unit we received had a non Apple screen in it (Not disclosed). the battery did not hold a charge and was so hot you could not hold the phone and charging it seemed unsafe. I suspect it had some cheap replacement battery in it also. I think your milage may vary ordering these. I do not think Amazon is vetting the vendors sending these out very well. You could get a decent one or more likely you might get some shady phone like I did.","R3G1UA5AO7FH2U",,,,,,,,,,,,,,"Shady repairs are rampant","https://www.amazon.com/gp/customer-reviews/R3G1UA5AO7FH2U","Reviewed in the United States on June 11, 2025","12411","850",,,"Size: 128GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-11-09",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","13",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Receive phone didn’t use the phone for about five months due to health issues. When did start using the phone had some issues phone lost charge very easy. Phone was not working right took it to several places. They rebooted the phone and it would work for a while then last place took it to an Apple Store and they told me the battery was good and the phone had some serious issues Called third-party seller he said go to A non-apple and he would send me $100 he would send My Account $100 to replace battery or I could send phone back and he would replace phone. I explain to him I couldn’t send the phone back because all my information was in the phone and needed a phone since I had serious health problems and that was my only lifeline Was not at all so I was thinking maybe you could do something about this $400 is not a small chunk of change. All I want is my money back now I’m done messing with your third-party seller. Hope you can help me. I’m 70 year old woman, serious health issues , thank you so much","R182X78TDWJ5W6",,,,,,,,,,,,,"3","Third-party seller was not nice","https://www.amazon.com/gp/customer-reviews/R182X78TDWJ5W6","Reviewed in the United States on November 9, 2024","12411","850",,,"Size: 128GB, Color: Graphite, Service Provider: Verizon, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Graphite","Service Provider","Verizon","Product grade","Renewed"
"United States",,"2025-07-11",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","14",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I’ve owned this iPhone for 11 months and the motherboard is bad. Leaving me to have to purchase a new phone. I absolutely do not recommend. This is no fault of my own and extremely frustrating and disappointing. I will never purchase from here again..","R2TY7D8NSANGEG","https://m.media-amazon.com/images/I/718+Y0uM1IL._SY88.jpg",,,,,,,,,,,,,"Never again","https://www.amazon.com/gp/customer-reviews/R2TY7D8NSANGEG","Reviewed in the United States on July 11, 2025","12411","850",,,"Size: 128GB, Color: Silver, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Silver","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-05-27",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","15",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Just got the phone today and right away the phone battery is in service mode 79%. Per Amazon policy supposed to be 80% or higher. Says even in the listing for heavens sake. Thumbs down don’t buy from chubbiestech. If you do then u will have buy to put a battery in for 60 dollars. I guess that’s what I get for buying a phone off amazon. 🙄","R3F16C404WQF0K","https://m.media-amazon.com/images/I/61ixHQASX5L._SY88.jpg","https://m.media-amazon.com/images/I/71pILZ8D4jL._SY88.jpg",,,,,,,,,,,"2","False Description Battery","https://www.amazon.com/gp/customer-reviews/R3F16C404WQF0K","Reviewed in the United States on May 27, 2025","12411","850",,,"Size: 128GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-06-18",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","16",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I bought a brand new one for my sister, in less than 5 months she called me to tell me the battery was down to 83% and it gt low so fast , and then now she need to put the phone on speaker to hear ,…. 3months later 79% 🤒","R3NL12C8CYI03I","https://m.media-amazon.com/images/I/61lqDNamZkL._SY88.jpg",,,,,,,,,,,,,"Thats crazy","https://www.amazon.com/gp/customer-reviews/R3NL12C8CYI03I","Reviewed in the United States on June 18, 2025","12411","850",,,"Size: 128GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-06-15",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","17",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This phone stopped working and turning off just shortly after purchasing. Do not buy any products from this seller. They sell por quality products then they won’t replace or refund you when the product fails after 90 days of purchasing. Not sure why Amazon allows this seller with this kind of unprofessionalism and horrible, horrible customer service and lack of care allowed to continue business here.","R4IR9XB5AY4BJ",,,,,,,,,,,,,,"DO NOT PURCHASE ANYTHING FROM THIS SELLER. VERY POOR QUALITY PRODUCTS IT WONT LAST!","https://www.amazon.com/gp/customer-reviews/R4IR9XB5AY4BJ","Reviewed in the United States on June 15, 2025","12411","850",,,"Size: 128GB, Color: Gold, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Gold","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-05-10",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","18",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The product description was not accurate at all. The phone has visible dents, it is also visibly damp stained, and the battery life is less than 80% as advertised. I bought an ""excellent"" and got a ""good"", or more like so so. The other phone I bought was also an “excellent” and the difference is abysmal, it looks in excellent condition as described, even more than 80% battery. Look at the pictures and compare yourself. I feel lied to, If I wanted a crooked phone I would buy a good and pay less!","RCFI3ZP0T7J89","https://m.media-amazon.com/images/I/616SrhcEWqL._SY88.jpg","https://m.media-amazon.com/images/I/61F8XVcMcgL._SY88.jpg","https://m.media-amazon.com/images/I/61Fc5K8OYqL._SY88.jpg","https://m.media-amazon.com/images/I/61VPNAOhS4L._SY88.jpg","https://m.media-amazon.com/images/I/61oz996JRqL._SY88.jpg","https://m.media-amazon.com/images/I/61rl+t-6UyL._SY88.jpg","https://m.media-amazon.com/images/I/61tTMgwd9tL._SY88.jpg","https://m.media-amazon.com/images/I/61wn8gju2WL._SY88.jpg","https://m.media-amazon.com/images/I/61zIkaFI4zL._SY88.jpg",,,,,"the phone was supposed to be ""excellent"" but it has dents and stains","https://www.amazon.com/gp/customer-reviews/RCFI3ZP0T7J89","Reviewed in the United States on May 10, 2025","12411","850",,,"Size: 128GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-06-04",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","19",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Failed after 1 week, the Iphone is damaged, Face ID stop working after 1 week of use, I supposed this phone is renew certified but its not. DON'T WASTE YOUR MONEY WITH THIS SELLER. Some other reviews report a lot of issues too, so this phones are not trustables at all. I will need to pay for a repair in a tech store. Poor quality.","R1XDUWAG5J86VC","https://m.media-amazon.com/images/I/61swAbKUC+L._SY88.jpg",,,,,,,,,,,,,"FAILED AFTER 1 WEEK, DO NOT BUY.","https://www.amazon.com/gp/customer-reviews/R1XDUWAG5J86VC","Reviewed in the United States on June 4, 2025","12411","850",,,"Size: 256GB, Color: Pacific Blue, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","256GB","Color","Pacific Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-04-27",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","20",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Purchased this for my son to replace another renewed phone that screen became unresponsive after almost 1 1/2 years of use. Thankfully I had purchased a plan to cover the cost, so received an Amazon gift card for amount I paid. I found this IPhone 12 Pro from Amazon renewed and it was such a good price. Arrived the next day, but went to set it up and it was Locked to a carrier, when it said fully unlocked. Brought it to my carrier, but there was nothing they could do. Chatted with Amazon customer service and she said she could give me a discount and I could get it unlocked locally at an Apple Store. Drove to Apple store and the girl said there was nothing they could do. So, basically a waste of my day. The only option was to return it and now I have to wait for the funds to be returned back into my gift card, which said could take up to 30 days. I’m nervous to get another renewed phone, but I did have a good experience with the last one. Only thing, not the phone is not as great of a deal and $100 more. I am very disappointed in this experience.","R204WJ9DTG2XZ7",,,,,,,,,,,,,"2","Phone was locked","https://www.amazon.com/gp/customer-reviews/R204WJ9DTG2XZ7","Reviewed in the United States on April 27, 2024","12411","850",,,"Size: 128GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-09-20",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","21",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The problems with this product were so bad this will be my first ever return with amazon in 10+ years of an account. If they don't accept, I'll just salvage this POS. Screen would go black for no reason have popups reading ""non-original iphone parts were detected in this phone."" Text messages would randomly glitch out while trying to type, it would randomly overheat, once it overheated WHILE on sleep mode, and the screen simply wouldn't work sometimes and the icing on the cake is the screen went black for 4 days in a ROW before finally coming back on again, which is today, the day I'm returning this. Costs me 5$ to print a label from(service fee cause amazon is a WEBSITE not a pdf file) UPS and 8$ for a envelope. I'm keeping the charger cause I don't know which one is the one they sent me and which one is one of the 15 I own around the house. Take it out of the 13$ it took to ship it! 🙄","R3SLEX6SQE204I",,,,,,,,,,,,,"2","Gave me a defective product.","https://www.amazon.com/gp/customer-reviews/R3SLEX6SQE204I","Reviewed in the United States on September 20, 2024","12411","850",,,"Size: 512GB, Color: Gold, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","512GB","Color","Gold","Service Provider","Unlocked","Product grade","Renewed"
