"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewImages/10","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value"
"United States",,"2025-06-09",,"fourStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","11",,,"B0BN96CCM6","B0BN96CCM6","4","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Came with 89%battery life and works great, a couple scratches around the edges but it’s I’m fine with it","RQUNUWUW6JQC6",,,,,,,,,,,,,"Like brand new","https://www.amazon.com/gp/customer-reviews/RQUNUWUW6JQC6","Reviewed in the United States on June 9, 2025","3610","192",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","256GB"
"United States",,"2025-06-03",,"fourStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","12",,,"B0BN96CCM6","B0BN96CCM6","4","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Very good condition, battery at 91%. The only complaint is the screen is not flat, it is concaved. It will not accept a screen protector.","R3NHQO99D95HUB",,,,,,,,,,,,"2","Overall a good deal","https://www.amazon.com/gp/customer-reviews/R3NHQO99D95HUB","Reviewed in the United States on June 3, 2025","3610","192",,,"Service Provider: Unlocked, Color: Gold, Size: 512GB","B0BN96CCM6","Service Provider","Unlocked","Color","Gold","Size","512GB"
"United States",,"2025-04-14",,"fourStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","13",,,"B0BN96CCM6","B0BN96CCM6","4","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I would’ve given this iPhone 14 Pro a 5 star review but it had a battery capacity of 85%. That isn’t too bad considering the age of this phone but I wish Amazon would require all their vendors to install an Apple certified parts new battery in all their used/renewed phones. Even with the capacity where it is, this phone lasts all of my day. Otherwise this phone is in “like new condition” as the listing was on the page I bought it from.","R331BRFUQE8PPW",,,,,,,,,,,,"4","Excellent device so far","https://www.amazon.com/gp/customer-reviews/R331BRFUQE8PPW","Reviewed in the United States on April 14, 2025","3610","192",,,"Service Provider: Unlocked, Color: Space Black, Size: 128GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","128GB"
"United States",,"2025-05-17",,"fourStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","14",,,"B0BN96CCM6","B0BN96CCM6","4","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Gambled my chances on getting a decent-sized battery, but it came at 84%, everything else is fine, barely visible scratches on the screen with no body damage. It was an excellent condition phone sold by Amazon.","R3M1Q8KC1F49OP",,,,,,,,,,,,"2","nice phone overall, horrible battery.","https://www.amazon.com/gp/customer-reviews/R3M1Q8KC1F49OP","Reviewed in the United States on May 17, 2025","3610","192",,,"Service Provider: Unlocked, Color: Space Black, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","256GB"
"United States",,"2025-03-18",,"fourStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","15",,,"B0BN96CCM6","B0BN96CCM6","4","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Honestly a good phone I love it i got it in excellent condition In the front screen, no scratches and the back screen a little tiny scratches, but that wasn’t a problem the screen is perfect and no problems with the phone but the battery life 83 But honestly, I’m OK with that the only thing is it doesn’t come with the original charger so if you use a charger that not the original it can damage the battery if it a fast charger and it is a fast charger but the depends On you if you like fast charger but it well drain you battery health","R39SWPZP6PKO1B",,,,,,,,,,,,"5","Battery health","https://www.amazon.com/gp/customer-reviews/R39SWPZP6PKO1B","Reviewed in the United States on March 18, 2025","3610","192",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","256GB"
"United States",,"2025-05-19",,"fourStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","16",,,"B0BN96CCM6","B0BN96CCM6","4","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Amazing phone but the only problem is the battery comes with 85% of lifetime otherwise the phone is brand new","R1QY9PSDE89HN6",,,,,,,,,,,,,"Like it","https://www.amazon.com/gp/customer-reviews/R1QY9PSDE89HN6","Reviewed in the United States on May 19, 2025","3610","192",,,"Service Provider: Unlocked, Color: Space Black, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","256GB"
"United States",,"2025-05-05",,"fourStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","17",,,"B0BN96CCM6","B0BN96CCM6","4","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","excelente producto y servicio, el celular cumplía con los requisitos y llegó súper rápido, el único detalle es que esperaba un porcentaje de batería un poquito más alto, por lo demás todo genial","R3AJYWJ2JPO28Q",,,,,,,,,,,,,"buen producto","https://www.amazon.com/gp/customer-reviews/R3AJYWJ2JPO28Q","Reviewed in the United States on May 5, 2025","3610","192",,,"Service Provider: Unlocked, Color: Space Black, Size: 128GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","128GB"
"United States",,"2025-05-22",,"fourStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","18",,,"B0BN96CCM6","B0BN96CCM6","4","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","La batería no estaba de un todo, y la pantalla se ve un poco rara","RCZYCT22583G",,,,,,,,,,,,,"😵💫","https://www.amazon.com/gp/customer-reviews/RCZYCT22583G","Reviewed in the United States on May 22, 2025","3610","192",,,"Service Provider: Unlocked, Color: Gold, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Gold","Size","256GB"
"United States",,"2025-05-13",,"fourStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","19",,,"B0BN96CCM6","B0BN96CCM6","4","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I have no issue with it. It came super fast . My only thing is the camera is not that great.","R2FJYFA2MBYRQK",,,,,,,,,,,,,"It worth the penny","https://www.amazon.com/gp/customer-reviews/R2FJYFA2MBYRQK","Reviewed in the United States on May 13, 2025","3610","192",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","256GB"
"United States",,"2025-04-02",,"fourStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","20",,,"B0BN96CCM6","B0BN96CCM6","4","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Pedí un Black en excelente y llegó con 86% de batería. Estéticamente impecable aunque tiene pequeños rayones en la pantalla y tiene una mota de polvo dentro de uno de los lentes posteriores. Pensé que lo reacondicionarían para que esté en mejores condiciones, pero creo solo es un iPhone de segunda mano. Conseguiré una eSIM de mi país para probar lo demás.","RZCJG8Z2GRLAB",,,,,,,,,,,,,"Batería desgastada","https://www.amazon.com/gp/customer-reviews/RZCJG8Z2GRLAB","Reviewed in the United States on April 2, 2025","3610","192",,,"Service Provider: Unlocked, Color: Space Black, Size: 128GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","128GB"
"United States",,"2025-05-25",,"fourStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","21",,,"B0BN96CCM6","B0BN96CCM6","4","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","All good except the battery life.","R2GDB5OWGSMRSO",,,,,,,,,,,,,"Battery life is low","https://www.amazon.com/gp/customer-reviews/R2GDB5OWGSMRSO","Reviewed in the United States on May 25, 2025","3610","192",,,"Service Provider: Unlocked, Color: Space Black, Size: 128GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","128GB"
"United States",,"2025-05-14",,"fourStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","22",,,"B0BN96CCM6","B0BN96CCM6","4","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","It’s value for my money very functional. It is more than what I expected. Excellent","R30VNC4AHECA2E",,,,,,,,,,,,,"Perfect","https://www.amazon.com/gp/customer-reviews/R30VNC4AHECA2E","Reviewed in the United States on May 14, 2025","3610","192",,,"Service Provider: Unlocked, Color: Gold, Size: 128GB","B0BN96CCM6","Service Provider","Unlocked","Color","Gold","Size","128GB"
"United States",,"2024-12-01",,"fourStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","23",,,"B0BN96CCM6","B0BN96CCM6","4","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I changed my iPhone 11 for this 14 Pro because of storage and some cameras; besides the fact I always wanted a Pro phone. I really got amazed by the price, since in my country it was $200 more than here. Regarding the sending, the product arrived on time. I don’t live in the US, and when it arrived to Ecuador, I could finally check it. Color and storage capacity were as requested. Cameras work perfectly, same as the buttons, speakers and microphone. Dynamic Island works fantastic, and I’m even surprised for the AppleCare warranty. What I got disappointed about was the battery level, as I requested for a “Reconditioned-excellent” phone. Besides, the selling ad did not mention I was buying an ESIM version, so I had to change my chip. Ah, and let’s not forget the little dent you can see on the side. I confess I was very doubtful about buying here due to the comments: some positive and some really bad. My suggestion, buy at your own risk, but not ensuring to have a great phone or not.","R27CP2UEY5D5GS","https://m.media-amazon.com/images/I/614Wc1WIwnL._SY88.jpg","https://m.media-amazon.com/images/I/71PEk4Lg28L._SY88.jpg","https://m.media-amazon.com/images/I/71x22G45IRL._SY88.jpg","https://m.media-amazon.com/images/I/81r7SWZ6GTL._SY88.jpg","https://m.media-amazon.com/images/I/81t9Ulgi0+L._SY88.jpg",,,,,,,"28","Good phone, but not what I expected","https://www.amazon.com/gp/customer-reviews/R27CP2UEY5D5GS","Reviewed in the United States on December 1, 2024","3610","192",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","256GB"
"United States",,"2025-05-01",,"fourStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","24",,,"B0BN96CCM6","B0BN96CCM6","4","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I had an inconvenience with the equipment, but the company gave me a quick and acceptable solution, grateful for the customer service they provide.","R2RDHN9FYG3C81",,,,,,,,,,,,,"Good customer service","https://www.amazon.com/gp/customer-reviews/R2RDHN9FYG3C81","Reviewed in the United States on May 1, 2025","3610","192",,,"Service Provider: Unlocked, Color: Space Black, Size: 128GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","128GB"
"United States",,"2025-05-26",,"fourStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","25",,,"B0BN96CCM6","B0BN96CCM6","4","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","It was great","R3QMN7SI6475XQ",,,,,,,,,,,,,"Satisfactory","https://www.amazon.com/gp/customer-reviews/R3QMN7SI6475XQ","Reviewed in the United States on May 26, 2025","3610","192",,,"Service Provider: Unlocked, Color: Space Black, Size: 128GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","128GB"
"United States",,"2025-05-07",,"fourStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","26",,,"B0BN96CCM6","B0BN96CCM6","4","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Arrived in pristine condition, but the maximum charging percent was only 88% but it was still a great deal.","R2ZNZT2CSO3RAJ",,,,,,,,,,,,,"Love this phone","https://www.amazon.com/gp/customer-reviews/R2ZNZT2CSO3RAJ","Reviewed in the United States on May 7, 2025","3610","192",,,"Service Provider: Unlocked, Color: Sliver, Size: 512GB","B0BN96CCM6","Service Provider","Unlocked","Color","Sliver","Size","512GB"
