model,ratingScore,date,full_review_text,sentiment_score,final_topic
iphone 14 plus,2,2024-01-06,"Phone is great, but does not include an adapter and USB end charging cord as listed. LOVE my new phone. Looks brand new and works well! However, be aware that the cord that comes with it has a USB-C end as opposed to the typical USB end, and didn't come with an adapter for it (despite saying it did in the listing). So if you buy this phone, you'll need to also purchase a USB-C end adapter to go with it.",-1,Seller & Carrier Unlockability
iphone 14 plus,2,2024-12-03,Damaged screenI received a phone with the screen scratched by several places,-1,Screen & Cosmetic Condition
iphone 14 plus,2,2024-12-11,Battery. Battery was at 85%. Not as advertised.,-1,Seller & Carrier Unlockability
iphone 14 plus,2,2024-01-27,iPhone 14plus condition wasn’t excellent. I ordered an excellent condition phone I ended up with a phone that is a little beat up the battery life was pretty good but the phone has a lot of scratches some I can’t even get a good picture of because it’s on the screen Also the phone came in smelling like cigarettes smoke and had cleaner stains on it. it’s a used phone just a reminder,-1,Screen & Cosmetic Condition
iphone 14 plus,2,2024-09-04,Maximum Capacity. The phone has some scratches and the capacity is 88%. When I was buying it it's say %100 but look at it now it's 88%. It's even charging right now,-1,Battery Life & Charging
iphone 14 plus,2,2023-12-17,Scratch on the screen when opened 😌 just returned 1 day ago sadly. I was super excited to got the iPhone 14 plus renewed and when I opened I noticed scratch marks left side of the bottom of screen and got upset. Previously I got iPhone 11 plus and it came very good. That’s why I ordered this time 14 plus but it was very disappointing. Hope I get my refund soon at least.,-1,Screen & Cosmetic Condition
iphone 14 plus,2,2023-08-14,"Screen. Phone works great. Only bad thing about it is that the screen looks like it was replaced but with a cheap one. I tried on 4 different screen protectors normal ones, full ones, and privacy. They all had bubbles in them so something is wrong with the screen. They asked if I wanted to return it but I declined I would’ve rather had a discount or even half the refund since replacing the screen would be expensive.",-1,Seller & Carrier Unlockability
iphone 14 plus,2,2024-06-13,"NOT Excellent Condition. I purchased excellent condition for $529.99. The phone itself works fine but this is not excellent condition, it is dented and scratched. Not renewed or fixed, it's resold at best. Looks like they went dumpster diving for phones shipped this to me.",-1,Screen & Cosmetic Condition
iphone 14 plus,2,2024-08-12,Useless Phone. I was sent a phone that was defective.. This phone barely lasted a week then I had to take to Apple store . They sent it out to repair shop. I am waiting for it to be returned and will not get repaired. Repair is to expensive.,-1,Phone Functionality & Defects
iphone 14 plus,2,2024-07-15,"It’s okay …. The phone came when it was supposed to, but I’ll say it black out and I have to reset it just so I can use my keyboard sometimes other than that it’s fine",-1,Battery Life & Charging
iphone 14 plus,2,2024-09-17,"Scratches on both front and back. Disappointed, this phone had scratches on both front and back had to return it ASAP.",-1,Screen & Cosmetic Condition
iphone 14 plus,2,2024-02-15,"iPhone. The iPhone was really nice, but I was unable to use it. It was advertised as unlocked, but when I tried to get service on it my carrier told me it was locked to the previous carrier. So I had to return it, customer service was great with no problems.",-1,Phone Functionality & Defects
iphone 14 plus,2,2023-12-11,"Great packaging but…. While this product arrived packaged perfectly and it was a beautiful phone, when I went to activate service it was listed as lost or stolen. They made it right in the end but not before I had to lay out significant money to buy a different phone. They shipped out another and that one was fine. Now my husband has a new phone.",-1,Phone Functionality & Defects
iphone 14 plus,2,2024-07-31,Don’t. I had a few issues it the other home was in good condition,-1,Battery Life & Charging
iphone 14 plus,2,2024-04-08,85% battery and distorted front camera.85% battery and the front camera looks distorted!I do not return it because it was very difficult to change the number and contacts.But I feel very unsatisfied with this iPhone,-1,Battery Life & Charging
iphone 14 plus,2,2024-03-28,Defective item was delivered. They delivered defective item (cell phone with a lot of scratches on its back) to me. However the return and refund process was smooth but it wasted my time.,-1,Screen & Cosmetic Condition
iphone 14 plus,2,2024-06-15,"Honest Review !.. The phone is a phone it works , it sends calls and messages but the camera quality on these 600$ refurbished IPhones are completely garbage it also came with some scratches on the camera .",-1,Battery Life & Charging
iphone 14 plus,2,2024-01-12,"Scratched. The phone itself seems okay, but all edges have some scratches. The phone was said to be in excellent condition. Excellent means that there should be scratches, if there are, then it should be considered in “good” condition.",-1,Screen & Cosmetic Condition
iphone 14 plus,2,2024-06-29,"Screen. The screen was already coming out of the phone, other then that everything was great it just needed the screen to be glued in",-1,Battery Life & Charging
iphone 14 plus,2,2024-08-13,Cellphone. Battery in bad condition. External shocks on the device.,-1,Seller & Carrier Unlockability
iphone 14 plus,2,2024-02-27,Phone Bricked for Fraud After 2 Months. The phone itself was in great condition and worked well but after 2 months of use the IMEI was flagged for fraud and Verizon suspended my account. Lesson learned. Buying refurbished to save a few bucks is not worth the headache.,-1,Battery Life & Charging
iphone 14 plus,2,2024-04-28,Not accurate condition. The phone arrived with large scratches on the screen and I have yet to get a return authorization after 3 days,-1,Screen & Cosmetic Condition
iphone 14 plus,2,2024-03-09,Other functions are okay except for camera scratches and camera quality. The phone was not so perfect the camera has scratches at the back The phone picture quality darkens pictures,-1,Screen & Cosmetic Condition
iphone 14 plus,2,2024-06-07,"Damaged. Appearance , Good buy but I’m disappointed! It had a very bad bruise almost like a piece is missing",-1,Screen & Cosmetic Condition
iphone 14 plus,2,2023-07-27,was not unlocked like i ordered. the phone is fine. so pretty but i ordered an unlocked phone because i use straight talk. and i got sent a t-mobile carried phone. now i have to go to t-mobile and get a plan there,-1,Phone Functionality & Defects
iphone 14 plus,2,2023-12-14,Magda. Not as good as I thought it malfunction to much to expensive with to many different things that malfunction.!!!’,-1,Battery Life & Charging
iphone 14 plus,2,2024-04-26,Poor condition phone. Phone was very scratched and the battery was in bad condition.,-1,Screen & Cosmetic Condition
iphone 14 plus,2,2024-06-18,disappointing. lots of visible scratches even after applying screen protector,-1,Screen & Cosmetic Condition
iphone 14 plus,2,2023-09-16,Not what I expected. There appears to be a large scratch or crack on the face of the phone. A few other definite scratches along the face. Expected berrrer quality for the price I paid.,-1,Screen & Cosmetic Condition
iphone 14 plus,2,2024-04-20,Scratched. Came with a lot of chips and scratches,-1,Screen & Cosmetic Condition
iphone 14 plus,2,2024-02-05,Disappointed. The product was delivered without a screen protector and with a visible scratch on the screen. be careful with this product!,-1,Screen & Cosmetic Condition
iphone 14 plus,2,2023-04-05,"Phone was scratch. Phone is not on exelent conditions they send a scratch, I'm going to order another one to see if they get it right this time",-1,Screen & Cosmetic Condition
iphone 14 plus,2,2023-10-04,Have scratch on the front display. It says item is in excellent condition but I received my 14 plus iphone with a scratch on the main display!,-1,Screen & Cosmetic Condition
iphone 14 plus,2,2023-09-22,Alot of Scratches. The mobile came with alot of level 4-5 scratches !,-1,Screen & Cosmetic Condition
iphone 14 plus,2,2023-06-08,"Break. This phone came break and have a scratch on the front cámara😪, battery life 100%",-1,Screen & Cosmetic Condition
iphone 14 plus,2,2024-02-07,No good condition. Scratched,-1,Screen & Cosmetic Condition
iphone 14 plus,2,2023-07-16,Dent. Could be better,-1,Screen & Cosmetic Condition
iphone 14 plus,2,2023-03-16,Scratched. Big ahh scratch,-1,Screen & Cosmetic Condition
iphone 14 plus,2,2024-06-18,"Its hard to set up. This phone is so horrible i cant set it up, i would not recommend buying it",-1,Battery Life & Charging
iphone 14 plus,2,2025-04-16,Received in not so good and NOT excellent condition as described 14 pro plus. Received phone on time was not in good condition or excellent as described and the speakers were soiled and a dent was on the screen. I was really disappointed.,-1,Screen & Cosmetic Condition
iphone 14 plus,2,2025-04-12,"Just a bad purchase. In principle, the phone is good, but it has a defect, when you touch the screen there are some stripes on the screen, so it had to be returned, although it was a birthday present😞",-1,Screen & Cosmetic Condition
iphone 14 plus,2,2025-05-28,"À cesser de fonctionner après qqs jours ... Après qqs jours le téléphone c’est barré , après 1h30 au téléphone avec Apple eux aussi n’ont rien pu faire , Le téléphone était en parfait état , état de la batterie était à 89% , je n’ai reçu ni adapteur ni fil de recharge , je comprends qu’on achète secondement mais un câble et chargeur ne serait pas trop demandé me semble . J’ai du faire une demande de remboursement et descendre en ville en acheter un autre . grosse perte de temps que ma occasionné ce téléphone .",-1,Seller & Carrier Unlockability
iphone 14 plus,2,2025-05-18,"Disappointed, poor quality!. Few scratches on it, all the little holes and the charger center were really dirty, I had to cleaned very well so I might say I renewed by myself. You can not call this product “excellent renewed” is probably “good renewed” they don’t spend the proper time to clean it. Battery is ok at 85% as they said. I don’t recommend you to buy with this seller, he don’t even reply my text message.",-1,Battery Life & Charging
iphone 14 plus,2,2025-04-11,"Dirty. Battery life was at 87%, not horrible. The phone wasn’t cleaned, I realize it’s used but it was sticky and the mic holes at the bottom were packed full of grime. The switch on the left side was full of grime as well. Some damage to the bottom of the phone too.",-1,Screen & Cosmetic Condition
iphone 14 plus,2,2025-04-24,Insatisfaction qualité. Malheureusement il y avais quelques impérféctions (égragnitures sur les caméra). De plus le niveau de la batterie n'est pas inscrite dans la description. Une deception de savoir qu'un téléphone remis a neuf a une batterie de 80% au lieu de 100%.,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2025-04-14,"Incompatible Apple part – Screen functions. I am giving this review 3 stars because, I have to have this phone repaired correctly with a real Apple part. I bought this Apple iPhone 14 Plus, 128GB and I have had it since February 19th 2025 and this is my experience as of April 12th 2025. This month April 2025 the screen sometimes does not respond to touch and or stops working all together. When this happens, I have to turn the phone off and back on again to get the screen to work. I have read and watch many solutions to this problem. I went into Settings - General – Reset iPhone and I reset it. Once the phone did a complete restart the screen showed a message stating that the screen is not a compatible Apple part so in other words, the screen has been replaced with a substandard part. I am doing this review to warn anyone who is considering buying a renewed used Apple phone that you may have this problem because it seems to be a common complaint.",-1,Battery Life & Charging
iphone 14 plus,3,2025-06-27,Iphone14plus red. Received the phone today every time I try to set it up it shuts completely down. But the phone came in the mail IN PERFECT SHAPE NO DENTS NO SCRATCHES,-1,Battery Life & Charging
iphone 14 plus,3,2025-06-19,"It works. Why did you pick this product vs others?: Well, it's an iPhone, so it works, but the storage capacity is terrible. Phone was full just by transferring the data from the previous phone. You would think could offer a simple memory upgrade at no extra cost after making us buy a new one every couple years.",-1,Battery Life & Charging
iphone 14 plus,3,2025-05-24,"Good phone for 6 months. Phone was bought as Christmas gift for my son last year. Phone worked great until last week, the camera and flash quit working. The phone has not been dropped, or gotten wet, and is in the same condition it was when we bought it.. The return window closed in March.. i understand a renewed phone is not new but you expect it not to stop working properly in 6 months. Very discouraging to say the least.",-1,Battery Life & Charging
iphone 14 plus,3,2025-05-19,Condition Exaggerated.. Seems ok so far. I’m a little displeased with the seller’s description. The condition of the phone was exaggerated. Its chipped a little along the sides all over and has many small scratches all over the screen. Clearly prior owner didn’t use a case. Its “Good” maybe “very good” But “Excellent” better describes my 8 year old iphone 7 thats lived in a case and screen protectors all its life. Shipping was fast. Its seems like an amazing model. Hopefully it continues to perform.,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2025-05-22,This phone is not in good shape. I’ve ordered numerous preowned phones from Amazon and this phone has so many signs of wear! It’s rough! The edges of the phone and camera are rough and the speaker has junk in it! The phones have always included a charger & headphones as well as arriving charged and this did not. This is ridiculous.,-1,Battery Life & Charging
iphone 14 plus,3,2025-06-09,Not worth the price. My lighting is horrible my b but it came without the original iPhone box multiple dents and scratches at the top of the phone everything else with the phone itself is perfect but for the price I paid it shouldn’t have the dents and what not but hey,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2025-05-13,"Not happy. I ordered a what was supposed to be a ver good refurbished iPhone but this thing looks almost bootleg. The camera array on the back is entirely different, looks android. And the screen glass is so warped I can’t put on a screen protector without bubbles forming.",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2025-04-11,"Buyer Beware. Product arrived in working condition, and looked like a new phone no scratches. The battery life was at 85%. After about 2 weeks the phone started giving trouble. It started restarting constantly. We tried every thing we could find on line, including doing a factory reset, nothing worked. We finally carried the phone in for diagnostics. We had to have the replace a faulty battery, and flex cable replaced. That added an additional $150 to the price of the phone. Buyer beware, that good deal, might cost you some additional money, before the phone is in operational condition.",-1,Phone Functionality & Defects
iphone 14 plus,3,2025-06-02,Try to buy Excellent Condition not Good!. Had to clean a charging port and the battery life was low. I guess it gets a 50 out of 50 huh!,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2025-03-08,"Battery Percentage Was Not Premium but Visually the phone Is!. This phone was supposed to be premium condition meaning the battery should’ve been 90% or better. I think it said it was 92%. It came at 80% and I feel like I’m having to charge it more than I should need to. It’s absolutely clear with no scratches or visible imperfections, seems to function as it should & definitely runs better than the iPhone XR I was using. Occasionally, like when setting it up or updating it, the back left side did heat up. Once completed it returned to normal. The seller was highly rated and overall I’m happy with the phone. The heat & battery are still concerning to me, but maybe I’ll have a better update in months to come.😊",-1,Battery Life & Charging
iphone 14 plus,3,2025-05-01,"Buying phones online is a gamble, sometimes the purchase is not as advertised. The iPhone 14 Plus arrived when it said it would. No cracks no scratches, the touch screen works great, storage is as advertised; however the battery life was 84%!!! That was not advertised. A bit disappointed but oh well, it could have been worst",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2025-04-04,"Meh. Kinda bummed but not too much. Bought the phone on excellent condition but the battery came at 88, and 2 lights on the side of the phone that won’t go away. The touch screen isn’t bad so no complaints there. If anything I feel like this is acceptable condition. I don’t think I would buy again. Also there's like an air bubble that appears with every screen protector so I'm guessing the screen is kinda lifted.",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2025-04-16,Fast shipping but freezes. Phone was great for the first day then all of sudden my phone would freeze at random moments. I'm talking about my screen popping up with different lines of different colors. I've only have this phone for 2 days and its been happening almost every day.,-1,Battery Life & Charging
iphone 14 plus,3,2025-05-09,It is not in an excellent state as mentioned by the description.The headset is defective and the battery comes at 84%,-1,Seller & Carrier Unlockability
iphone 14 plus,3,2025-05-02,"Less than expected max battery life...which is what I was worried most about. Day 1: Came in with 83% maximum battery life. Overall, product runs warm when playing some games. No noticeable damage when received. Transfer from old XR was pretty smooth.",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-10-10,"It’s not the same quality Amazon listed.. The Amazon quality standard I bought said, you would not see a mark on it from two feet, but there are marks I can see from 4ft. And I wear glasses. But what was really bad the screen was supposed to be free of scratches and it has quite a few on it. But the sell hides them with a screen protector made of glass. And a screen protector is not listed in the description of listed parts. I messaged the seller and they said it was to protect it. (When does a seller give freebies anymore?) And the phone is not quite what I ordered, I ordered T-mobile and I got an unlocked one… off color too and more stuff like that. But fiction is good the model and memory are right, the buttons on the side are really worn in and will often take a photo or change the volume in my pocket. Batter health was 85% on arrival. 5 out of 10",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2025-04-12,Decent service could be better. Sold as “excellent “ Shipped a “acceptable “ Would give better review but don’t appreciate mix up,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2025-05-13,Not the best not the worst. Not the best not the worst,-1,Seller & Carrier Unlockability
iphone 14 plus,3,2025-03-11,"Not bad, but the seller could pay more attention to the products they are shipping out.. Minor cosmetic damage on the edges, adhesive from stickers is extremely difficult to get off, I received a different color than the one ordered, and lastly battery health is at 86%. Regardless, I can live with it and the delivery was sooner than quoted.",-1,Phone Functionality & Defects
iphone 14 plus,3,2024-12-30,Battery Health. The shipping time was great. Ordered it Thursday and got it Saturday. Nothing amazing about the packaging but it arrived in fine. Appearance of the phone was great no complaints. The main reason for me upgrading was for a better battery than my iPhone 12 but this phone came with 84% battery health. For the price of the phone I don’t think it should’ve came with such a low battery health but I’m going through the trouble of sending it back. Overall it’s a good phone. Hopefully the battery proves ok for. While before I need to replace it.,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-07-02,"Screen looks replaced and damage on corner. I bought this phone after losing the exact one while floating in the river. The phone was listed as EXCELLENT condition which translates to brand new in my opinion. If there are any scratches or dents it should be listed as LIKE NEW. The battery life is also at 97% and the phone seems to heat up quickly, so something I need to keep an eye on. The phone was a little dirty. Dirt on the front facing microphone and on around the bottom like what you would see when you take the case off the clean it and there is dirt on the exposed areas. Again, excellent condition is equivalent to brand new, and it should be cleaned. The part that concerns me is the screen. It looks like it has been replaced. On one side the screen is slight raised and on the other it is flush with the metal casing. If it has been replaced, I should have been notified as it impacts the water proofing or water resistance.",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2025-04-28,Much better pics than last iphone. Great phone!!,-1,Battery Life & Charging
iphone 14 plus,3,2024-10-02,"Not what I ordered, but it works.. The phone arrived in pretty gross condition. There’s sticky residue on the back and sides, and dirt and grime near the charging port. You can clearly see the outlines of where there was once a phone case on it. It’s also white. I ordered the purple color. I’m pretty upset about that considering the price, and if the purple was unavailable after I ordered, I would’ve appreciated being asked if I wanted to cancel or pick another color, not the seller just sending me whatever THEY decided I should have. But it works and is free of cracks and whatnot. I need a phone so I’ll just buy a case and move on from the disappointment of the color.",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2025-01-17,It was locked!. I got the phone unlocked only for it to be carrier locked! When they all told me it would not be! I wasted money and time talking to Amazon and them! Now I have to continue to wait! I give it 3 stars bcs the phone was actually in perfect condition and shape other than the carrier lock! It was perfect,-1,Phone Functionality & Defects
iphone 14 plus,3,2025-04-07,Good. So far so good. Will update as I use.,-1,Battery Life & Charging
iphone 14 plus,3,2025-02-08,"bait and switch. Great phone, disreputable seller. Sold as duel sim, but eSIM only. 14pro is a great little computer and there is no complaint that doesn’t boil down to user error. Soon will be unsupported, but worth looking into.",-1,Phone Functionality & Defects
iphone 14 plus,3,2025-02-26,"It can improve.The device came with the edges quite mistreated the condition in 82% and blows in the camera.Mostly aesthetic deterioration, although for everything else it works well.",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2025-04-09,Phone. There was 2 scratches on the screen,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2025-01-29,Returned. No complaints until phone stopped working. Sending it back got a refund. Will change to 4 star once refund received. T-Mobile reported the phone still was under a previous contract and had not been paid off.,-1,Phone Functionality & Defects
iphone 14 plus,3,2024-12-02,"Kinda disappointed I paid for an excellent condition iPhone, and the battery health is this low…. When I received the phone I was happy, I didn’t mind the few scratches or dings, or faded blue medal because it wasn’t super noticeable and I was excited to have a phone again since my last one broke.. I just finished setting up my new phone when i realized the battery health is pretty low for what I paid.. I wish i wouldn’t have paid so much considering the battery health… very disappointed",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2025-01-09,Not quite as described. Screen was fine but the case was pretty banged up to be advertised as excellent condition. The phone was unlocked as advertised but I had to make a trip to the carrier as advertised,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2025-02-24,Hello.It arrived well but the camera does not work and was a bit swallowed by the edges,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2025-02-09,"Acceptable condition. I’m a little iffy about the product but for the price, in its current condition, I suppose it’s fine.",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-10-10,"Not what I would call excellent condition. The phone came with 97% battery life, a good screen, and back however you can see where the phone was dropped and dented on the side in multiple spots it looks like it was painted over to try and hide the imperfections Overall the phone works fine and looks good for the most part but I definitely would not say it is in excellent condition",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-12-20,"Read before you buy it.. The phone i order was black, I got purple, shipping was slow i got it after a week (2 days shipping), and has some damage to it. They said it is nothing else they can do about it. But other than that it is not bad.",-1,Battery Life & Charging
iphone 14 plus,3,2024-11-28,Horrible battery. So the phone itself is in excellent condition. The problem is I got the phone with only 80% battery capacity so the battery life is not good phone dies fairly quickly. Would I buy again yes but only if the battery is replaced first..,-1,Seller & Carrier Unlockability
iphone 14 plus,3,2023-12-01,"Good, BUT....... This phone seems to operate well. Bought for my child for Christmas. I am however very disappointed in how the phone appears. You pay different prices for different levels of damage. I paid highest price for a phone in ""excellent "" condition and the phone I received has several scratches on the screen right out of the box, And it has a ding/dent in the bottom almost appearing like a small animal bite aroundthe frame. I do not consider this to be excellent condition. Maybe good, or acceptable condition. If I were to trade it in I would be dinged for the deffects the phone came with. I now wish I would have paid less for a ""good"" condition phone. The only reason I didn't return it was because my child begged me not to. HE DOESN'T CARE but I definitely do. If the phone were for me instead I would have returned. So far, seems to operate well.",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2025-01-08,iPhone 14. The battery is only 83 % . The phone is good however the screen protector is not so good. You have to press hard to operate the phone,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-01-09,"Perfect condition. From the description of the listing I was expecting a near new phone with minimal wear. What I got was a phone that is practically new, inside and out. Everything works as expected on it, the battery shows 100% capacity, there isnt a single scratch on either the glass or metal. Not even where you plug it in to charge. The previous owner must have used it for a short period of time and kept it in a case. The package was alright, the included charger and brick is straight up e-waste and if Amazon really cared about the environment they would either include a real apple charger or nothing at all. That being said I could care less about the included charger since I already have one and was expecting it to be trash since they only specified it would be compliant to apple's standards. This review is for a Renewed Premium so keep thar in mind.",-1,Seller & Carrier Unlockability
iphone 14 plus,3,2024-07-23,"It's ok. I wouldn't say it's ""excellent condition"", more of a ""good condition"". The screen has numerous scratches but are nit visible via camera due to the screen protector that it came with. There is also a crack on in the upper left corner as if it fell and also a dent on the lower left side close to the speaker. These are nothing a case can't hide but based in the description of what an ""excellent refurbished condition"" should be, it's not it. The battery life isn't bad but I'll be watching it and probably provide and update review in the future",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2025-01-14,"Seems to be fine. The phone was dirty , screen, back, etc..",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-10-24,Problem phone. Had to contact Apple to try and correct I have to still call Apple support. I’ve bought iPhones to many years. This one is only one with problems. Support services are excellent.,-1,Phone Functionality & Defects
iphone 14 plus,3,2025-01-11,"Good physical condition, a little disappointed in the 84% battery life. As an ""excellent"" condition phone, I expected better than 84% remaining battery like. Otherwise, it's as described.",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-09-20,"Looks Brand New. The phone looks perfectly fine. It came with no scratches. It looks brand new out the box. The reason why I didn’t give it 5 stars is because the front camera would not focus. The back camera works fine. The front camera doesn’t focus unless I constantly tap on the screen and also it doesn’t work on third-party apps (Instagram, TikTok, Snapchat)what a bummer.",-1,Battery Life & Charging
iphone 14 plus,3,2024-12-31,iPhone 14 Plus. Had to return as it was defective. The return process was smooth and as described by the seller.,-1,Phone Functionality & Defects
iphone 14 plus,3,2025-01-04,Speaker. Phone speaker is not good. It’s break voice.,-1,Battery Life & Charging
iphone 14 plus,3,2024-12-24,Poor refurbished phone. The phone arrived quickly but the camera lens rings are missing paint all around them and there's chips on the edge of the phone,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-12-18,"They charge me almost half of what it is worth to unlock it, it is blocked.Cell is pretty and arrived in good condition but the expenditure to unlock are very expensive, it is not worth it",-1,Seller & Carrier Unlockability
iphone 14 plus,3,2024-09-20,"Not the color I ordered.. I ordered a purple model from this company. Was sent a white one. Right phone, right storage, wrong color. Don’t get me wrong, it’s a good phone. I was just set on what Apples rendition of purple looked like on this phone. Would have given 5 stars, but I expect what I order.",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-08-01,"Item not as described but seller responsive and helpful. I ordered the ‘excellent’ condition but received a phone with scratches on the entire of the body, with a dent above the camera, dirty and dusty camera area and dirty speakers and 85% battery life. I was very disappointed and reached out to the seller, they were responsive and offered a $60 partial refund or a full refund if i chose to return. So 3 stars because the seller handled it well, but poor quality item.",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-09-20,"Get what you pay for... iPhone worked as expected. Arrived with minor blemishes on each corner, nothing that a case won’t cover. My reason for 3-stars is the battery health was 85%. You would think refurnished included a new battery. Still cheaper than a new iPhone.",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-10-10,"Not bad.Mine came with the part of the peeled back camera, but it's fine to be used.",-1,Battery Life & Charging
iphone 14 plus,3,2024-06-28,"Disappointed. I purchased this iPhone Based on the other reviews that previous buyers made.. very few had issues with battery health so I decided to go for it.. I received the phone & there’s a few scratches and dent, stuff the case would cover.. However the battery health is 87. Personally I don’t think I should’ve paid as much as I did for a phone with a 87% battery health..",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-06-06,"1year and already broken. The earpiece started crackling out of nowhere when playing audio from my phone. I keep the sound decimals at an average to low range so it’s incredibly frustrating that the earpiece is already broken. After further research, it looks like other iPhone users of the 14 and 15 have experiences problem, other than that, the phone has been reasonable I suppose. Perhaps that’s the risk you take when you purchase a refurbished phone",-1,Battery Life & Charging
iphone 14 plus,3,2024-08-09,"Did Not Send Correct GB. I love how quick it came, the phone is flawless, the only issue is that they sent the 128 gb instead of the 256 gb. Getting through to customer service is a nightmare, I have been unable to get through to them at all.",-1,Phone Functionality & Defects
iphone 14 plus,3,2024-06-18,"Disappointed. I bought this item in ""excellent"" renewed condition but it's aligns more with being in a good condition. Every side of the phone has scratches, probably from being in case prior. For being in ""excellent condition"" this shouldn't be the case. Everything else seem to work fine. But this will most likely deter me from buying Amazon renewed in the future. The seller's name is Synergy.",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-08-28,"Slide up to unlock works sometimes. I like the phone a lot, but the main issue with my screen not allowing me to slide up to unlock the phone at certain times is very frustrating.",-1,Battery Life & Charging
iphone 14 plus,3,2024-10-18,"Poor quality. Lots of scratches, chips on the case and camera. The display is also scratched. I can't recommend this for purchase.",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-06-17,"Check with apple!. I have had the phone for about a year now initially the phone worked well with no problem up until now. I just found out that there is something wrong with the battery and the whole board that keeps the phone working. So go ahead and purchase from Apple, Walmart, or elsewhere to save you problems later on.",-1,Battery Life & Charging
iphone 14 plus,3,2024-05-23,"Disappointed. I ordered this renewed phone for my wife. It was listed as excellent. Frankly, I was disappointed. The body was good, but the screen has a lot of tiny scratches and the battery life was 88%. I would not have listed this as excellent with these flaws and the lower battery life. Unfortunately, I needed to activate it immediately, so I could not return it.",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-01-04,"Battery does not last as long as it should.. I thought this “renewed” phone would have a new battery, but I am sure it does not. The battery empties much faster than it should and that is disappointing. The savings in comparison to the cost of a new phone was not great, and I should have gone ahead and purchased a brand new phone. The phone is pristine, however, and had no blemishes. I am satisfied with everything except the battery.",-1,Seller & Carrier Unlockability
iphone 14 plus,3,2024-09-26,"Not in good condition. Phone has several flaws, like major scratches on the side,dirty all over. Packet was a bit damage.",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-08-12,"Well but little battery.Visually perfect fulfills its state * excellent * but a little disappointed with the battery level, just under 85, of the rest well",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2023-11-01,Phone is locked. Very disappointed. Ordered an unlocked phone but it still came sim locked unable to tell what service provider its locked to can’t get connected to my service provider. Other than that the device is fully functional no scratches 100% battery life it’s as if I bought a brand new phone. Looks great love the size and color good condition and good as new quality cameras and screen are working perfectly!,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-05-29,"Battery drains too fast. I bought the phone like two weeks ago. It came in excellent condition. No scratches. The only issue I’m facing is, the battery keeps draining too fast. The battery doesn’t even last one whole day. This is the only thing that’s bothering me about this phone.",-1,Battery Life & Charging
iphone 14 plus,3,2024-08-13,Missing function. True Tone is missing — I think the phone with 3rd party's screen.,-1,Battery Life & Charging
iphone 14 plus,3,2024-03-13,Its not in excellent condition.. The phone is in good condition but not in excellent condition. Theres a small scratch on the side of the front screen and the battery maximum capacity is at 86 percent. Excellent condition phone should have no scratches and 100 percent battery max capacity. I would like a replacement or partial refund.,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-08-01,Product not up to normal standards. I was disappointed that the glass replacement was not a certified I phone product.,-1,Seller & Carrier Unlockability
iphone 14 plus,3,2024-07-30,The device has damage on the screen (scratches) that I did not expect. The device has damage on the screen (scratches) that I did not expect,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-04-27,Excellent condition. The phone arrived with broken bezels all around the phone. But the biggest disappointment is the dust and stains under the camera glass the photos turn out disgusting,-1,Screen & Cosmetic Condition
